0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.7430341243743896,0.7127174139022827,-1.1103267638645775e-07,0.6859956979751587,0.6949945092201233,-0.019421441480517387,0.6304590702056885,0.638089120388031,-0.030100012198090553,0.5911137461662292,0.5968604683876038,-0.041859377175569534,0.5564006567001343,0.5745342969894409,-0.05308832228183746,0.6611384153366089,0.5442233681678772,-0.02411319874227047,0.6330393552780151,0.4597169756889343,-0.04583045840263367,0.6172317266464233,0.4078521728515625,-0.05610682815313339,0.6042064428329468,0.3605175018310547,-0.06328035145998001,0.697196364402771,0.5355534553527832,-0.02804582379758358,0.6890572309494019,0.49740898609161377,-0.07444862276315689,0.6952577829360962,0.5640752911567688,-0.08503317087888718,0.7023594379425049,0.6165218949317932,-0.08095412701368332,0.7352803349494934,0.536965548992157,-0.03442410007119179,0.7313835024833679,0.4987676739692688,-0.07721918076276779,0.7289356589317322,0.5588993430137634,-0.07283049076795578,0.7288369536399841,0.6047657132148743,-0.05742331221699715,0.7729814052581787,0.5451101064682007,-0.04224051535129547,0.7844646573066711,0.4748935103416443,-0.06938436627388,0.7887118458747864,0.428705096244812,-0.07203491777181625,0.7919842004776001,0.38260823488235474,-0.06783080101013184,I Love You
0.74679034948349,0.7192836999893188,-1.6865517693531729e-07,0.6889550685882568,0.70443195104599,-0.02045941911637783,0.6314274668693542,0.6443422436714172,-0.03070717677474022,0.5916796922683716,0.5983017683029175,-0.04237532988190651,0.5560212135314941,0.5759726166725159,-0.05383085086941719,0.6616361737251282,0.5468602776527405,-0.020516464486718178,0.6366297006607056,0.4602397084236145,-0.04224377125501633,0.6223568916320801,0.40648153424263,-0.052488356828689575,0.6098251342773438,0.3585839867591858,-0.05873167887330055,0.6973789930343628,0.5369873642921448,-0.02316363900899887,0.6892982721328735,0.5024245977401733,-0.06928028166294098,0.6972573399543762,0.5697184205055237,-0.07963550090789795,0.7040954828262329,0.6224662065505981,-0.07452929019927979,0.7347638010978699,0.5354113578796387,-0.0286300890147686,0.7285606861114502,0.49763229489326477,-0.07164157927036285,0.7305974960327148,0.5614582896232605,-0.06713903695344925,0.731719970703125,0.6093533039093018,-0.050438765436410904,0.7727673053741455,0.5386103391647339,-0.035562362521886826,0.774652898311615,0.46797484159469604,-0.06056156009435654,0.7735776901245117,0.4241926074028015,-0.06128405034542084,0.7705278396606445,0.37961825728416443,-0.055183183401823044,I Love You
0.7470020651817322,0.7241403460502625,-1.749817499785422e-07,0.6889222860336304,0.7060425877571106,-0.019020292907953262,0.6320740580558777,0.6458098888397217,-0.028360484167933464,0.592180073261261,0.6013933420181274,-0.0395587794482708,0.5561877489089966,0.5791902542114258,-0.05055788904428482,0.6620001196861267,0.5486595034599304,-0.015798501670360565,0.6377065777778625,0.4629252851009369,-0.03634319081902504,0.6238016486167908,0.4089738726615906,-0.04600057378411293,0.6117087006568909,0.3617402911186218,-0.0515693761408329,0.6986861824989319,0.5391283631324768,-0.018778178840875626,0.6930996179580688,0.505117654800415,-0.06410611420869827,0.7015320658683777,0.5721707940101624,-0.07494083791971207,0.707863450050354,0.6257578730583191,-0.06984493136405945,0.7363459467887878,0.5368686318397522,-0.024595173075795174,0.7311062216758728,0.501132071018219,-0.06735864281654358,0.7334572076797485,0.565077006816864,-0.06375449895858765,0.734020471572876,0.6129560470581055,-0.047325991094112396,0.7745621204376221,0.539142370223999,-0.031600162386894226,0.77589350938797,0.4695931077003479,-0.05523645877838135,0.7742120027542114,0.4274371266365051,-0.05500345304608345,0.7697083950042725,0.384662389755249,-0.048163410276174545,I Love You
0.7540826797485352,0.731122612953186,-1.8459081729815807e-07,0.6941815614700317,0.7114893198013306,-0.01898997463285923,0.636378824710846,0.6482893228530884,-0.028208918869495392,0.5961094498634338,0.6020060181617737,-0.039072778075933456,0.5591734647750854,0.5767638683319092,-0.0495777390897274,0.6648008227348328,0.549365758895874,-0.01638955995440483,0.6406012773513794,0.4610532224178314,-0.03678514435887337,0.6269451379776001,0.40698838233947754,-0.04574310779571533,0.6151918172836304,0.35914483666419983,-0.05072598531842232,0.7010288238525391,0.5408187508583069,-0.01901492290198803,0.6945440769195557,0.5043867230415344,-0.06400074809789658,0.7038376331329346,0.5739414095878601,-0.07389877736568451,0.710895299911499,0.6289933919906616,-0.068045973777771,0.7385057806968689,0.5389016270637512,-0.024401981383562088,0.7319406867027283,0.49749842286109924,-0.06610195338726044,0.7350953817367554,0.5612249970436096,-0.06115788593888283,0.7367397546768188,0.6095474362373352,-0.04402036592364311,0.7766400575637817,0.5415071845054626,-0.03103053756058216,0.7767642736434937,0.46875834465026855,-0.05443694442510605,0.7755439281463623,0.4261438250541687,-0.053917061537504196,0.7718839645385742,0.38272547721862793,-0.04674967750906944,I Love You
0.7553491592407227,0.7236646413803101,-2.0075843565336982e-07,0.6971209049224854,0.7047313451766968,-0.019332341849803925,0.6404122710227966,0.643405556678772,-0.029147997498512268,0.6023916006088257,0.5980849862098694,-0.04051133990287781,0.5673912763595581,0.5710696578025818,-0.05160455033183098,0.6713007092475891,0.5436347126960754,-0.019294846802949905,0.6483703255653381,0.4560163915157318,-0.04122515395283699,0.6349920034408569,0.4014197289943695,-0.05135723203420639,0.6233747601509094,0.3524789810180664,-0.05710970610380173,0.7076144218444824,0.5352592468261719,-0.022186702117323875,0.7005284428596497,0.5009288191795349,-0.06826528906822205,0.7096657156944275,0.5700975656509399,-0.0785532146692276,0.7161866426467896,0.6237419247627258,-0.07283578813076019,0.745517909526825,0.5349579453468323,-0.027795592322945595,0.7403305172920227,0.49844449758529663,-0.07090412825345993,0.7434669137001038,0.5617315173149109,-0.06665806472301483,0.7439776062965393,0.6086112260818481,-0.04955511540174484,0.7841658592224121,0.5387930870056152,-0.03462031111121178,0.7825340032577515,0.4667864739894867,-0.059269942343235016,0.7804533839225769,0.4242349863052368,-0.059193141758441925,0.7761788368225098,0.38141822814941406,-0.052020832896232605,I Love You
0.7584946751594543,0.7228742241859436,-2.04902107725502e-07,0.6998467445373535,0.7039324045181274,-0.019244978204369545,0.6440461874008179,0.6442540287971497,-0.0296371728181839,0.6054147481918335,0.5989325642585754,-0.041771721094846725,0.5697023868560791,0.5713111758232117,-0.0537734217941761,0.6761859059333801,0.5448268055915833,-0.01892712339758873,0.6526077389717102,0.45804712176322937,-0.04117915779352188,0.6390464305877686,0.4036904275417328,-0.051591288298368454,0.6275165677070618,0.3549336791038513,-0.057456932961940765,0.7118642330169678,0.536333441734314,-0.022043896839022636,0.703942596912384,0.4986579120159149,-0.06805451959371567,0.7128041386604309,0.5669350624084473,-0.07851561903953552,0.719422459602356,0.6211725473403931,-0.07293828576803207,0.7494216561317444,0.5354291200637817,-0.027917031198740005,0.742828369140625,0.49590951204299927,-0.07051403820514679,0.7462533116340637,0.5583930015563965,-0.06620537489652634,0.7475414872169495,0.6054486036300659,-0.04924662038683891,0.7878221869468689,0.5388568043708801,-0.03508374094963074,0.7859110236167908,0.46662700176239014,-0.059205103665590286,0.7823702096939087,0.42398542165756226,-0.05910487100481987,0.7763541340827942,0.38131141662597656,-0.05216272175312042,I Love You
0.7619987726211548,0.7201749086380005,-1.9514769178385905e-07,0.7031318545341492,0.7021383047103882,-0.02156032621860504,0.6462128758430481,0.6434662938117981,-0.03359624743461609,0.6064321398735046,0.5989629030227661,-0.046982407569885254,0.569793164730072,0.5721709132194519,-0.06007777154445648,0.6791955828666687,0.5402175784111023,-0.021856751292943954,0.656703770160675,0.4535357654094696,-0.044427141547203064,0.6425800323486328,0.39955076575279236,-0.05480913817882538,0.6307809948921204,0.350746750831604,-0.06061964109539986,0.7157303690910339,0.531960129737854,-0.024388490244746208,0.711074948310852,0.49618038535118103,-0.07174447923898697,0.719933032989502,0.5635190010070801,-0.08329090476036072,0.7264373898506165,0.6163305044174194,-0.07807361334562302,0.7530884742736816,0.5321685075759888,-0.029667310416698456,0.7507311105728149,0.4976562559604645,-0.07387414574623108,0.7540441155433655,0.558790922164917,-0.0711045041680336,0.7545670866966248,0.6035527586936951,-0.05468568950891495,0.7906564474105835,0.5367752313613892,-0.03622777760028839,0.7890953421592712,0.46489498019218445,-0.06097256392240524,0.7852137088775635,0.42159226536750793,-0.06109820306301117,0.7789238691329956,0.3784182667732239,-0.054024890065193176,I Love You
0.7703487873077393,0.72804856300354,-1.7232972027159121e-07,0.7123374342918396,0.710257351398468,-0.022197987884283066,0.6528046131134033,0.6521168947219849,-0.034649159759283066,0.6090441942214966,0.6103556752204895,-0.04807008057832718,0.569568932056427,0.5925368666648865,-0.06129433214664459,0.6813031435012817,0.5476813912391663,-0.0233440063893795,0.6575635671615601,0.4598000645637512,-0.04541308805346489,0.6434124112129211,0.4057936370372772,-0.05546056851744652,0.6320989727973938,0.3569328188896179,-0.06125674024224281,0.7178515195846558,0.5383090376853943,-0.025548145174980164,0.7144413590431213,0.4972178339958191,-0.0717291459441185,0.7257413268089294,0.5613858699798584,-0.08282500505447388,0.7333469986915588,0.6136342883110046,-0.07759013772010803,0.7559735178947449,0.538144052028656,-0.030368538573384285,0.7553508281707764,0.49654659628868103,-0.07358650863170624,0.7612342238426208,0.5554167032241821,-0.07096052914857864,0.7625584602355957,0.6003089547157288,-0.05509917438030243,0.7938454747200012,0.5433961749076843,-0.036457423120737076,0.7910900115966797,0.4722422957420349,-0.06030409783124924,0.7870284914970398,0.4294636845588684,-0.06033822521567345,0.7804227471351624,0.3867303133010864,-0.05361541733145714,I Love You
0.7798833250999451,0.7202701568603516,-1.3241682950138056e-07,0.7226245999336243,0.704502522945404,-0.026223262771964073,0.6630368828773499,0.6497641205787659,-0.04168262332677841,0.6166957020759583,0.609898030757904,-0.05753220617771149,0.5753472447395325,0.5938013792037964,-0.07321227341890335,0.6927288174629211,0.5409762859344482,-0.028904501348733902,0.6673529744148254,0.4545676112174988,-0.052334289997816086,0.651823103427887,0.4007975161075592,-0.06355172395706177,0.639077365398407,0.3517816662788391,-0.0703674778342247,0.729243278503418,0.5307922959327698,-0.03003205917775631,0.7322269082069397,0.4898351728916168,-0.07774512469768524,0.7437015175819397,0.5525619983673096,-0.09011521190404892,0.7494750618934631,0.6022800207138062,-0.08629222214221954,0.7670255303382874,0.5306433439254761,-0.033824484795331955,0.771153450012207,0.4856078028678894,-0.0787569060921669,0.7781811952590942,0.5427142977714539,-0.07681097835302353,0.7790893316268921,0.5870556235313416,-0.06181171163916588,0.8039809465408325,0.5377157926559448,-0.03915839642286301,0.803155779838562,0.4679804742336273,-0.06499586254358292,0.8013351559638977,0.4254482388496399,-0.06564139574766159,0.7968728542327881,0.38217759132385254,-0.059330713003873825,I Love You
0.780823826789856,0.7221483588218689,-1.2259037873718626e-07,0.7233280539512634,0.7056538462638855,-0.027725934982299805,0.6651473045349121,0.6490528583526611,-0.044179100543260574,0.6195566654205322,0.6085348725318909,-0.060731302946805954,0.5778835415840149,0.5886219143867493,-0.07697684317827225,0.695468544960022,0.5394629240036011,-0.029950540512800217,0.6698945164680481,0.4518462121486664,-0.05456939712166786,0.6539492607116699,0.3977258801460266,-0.06675489246845245,0.6409735679626465,0.3484913110733032,-0.07391481846570969,0.732725203037262,0.5302472114562988,-0.030604617670178413,0.7346494197845459,0.4866504371166229,-0.08004412800073624,0.7455910444259644,0.5513063669204712,-0.09310218691825867,0.7515066862106323,0.6039096117019653,-0.08865456283092499,0.7706150412559509,0.5308537483215332,-0.034064289182424545,0.7756713032722473,0.4835602641105652,-0.07969076186418533,0.7822040915489197,0.5413609743118286,-0.07746689021587372,0.7825336456298828,0.5867594480514526,-0.061433736234903336,0.8069800138473511,0.5380856990814209,-0.039181988686323166,0.8054451942443848,0.46668457984924316,-0.06447289884090424,0.8043885827064514,0.4243484437465668,-0.06401315331459045,0.8013025522232056,0.38189953565597534,-0.056438084691762924,I Love You
